url,status,path,bytes,content_type,sha256
https://iclass.tku.edu.tw/,200,raw/iclass.tku.edu.tw/index/index.html,1629,text/html,171ac9a03bce084396b5a56419081fd25911dd9171b24600ed7a5f5cb82aa649
https://iclass.tku.edu.tw/api/,404,raw/iclass.tku.edu.tw/api/index.json,45,application/json,60b6b8c04b6d0fbad792e7395ee7f60dfc0718807869aa7d1fd5131c0d273e2c
https://iclass.tku.edu.tw/api/academic-years,200,raw/iclass.tku.edu.tw/api/academic-years.json,340,application/json,de0aa493a4aec96a2b43aa90903f9971c0a1788cd6fc372031890d340d12920f
"https://iclass.tku.edu.tw/api/academic-years?fields=id,name,sort,is_active",200,raw/iclass.tku.edu.tw/api/academic-years__q_d63a01cb0b.json,519,application/json,fef99ddc2fddb0817d745e0f1d833ad2aeec37a8f1044dce9f109d600def2145
https://iclass.tku.edu.tw/api/activies/classin/join-url,500,raw/iclass.tku.edu.tw/api/activies/classin/join-url.html,1085,text/html; charset=utf-8,df092986fca53fffb12e6116f06e8a2e902b0f81153bd0abac7a6cc2a982e615
https://iclass.tku.edu.tw/api/activies/classin/join-url?course_id=,500,raw/iclass.tku.edu.tw/api/activies/classin/join-url__q_0e8c8d66de.html,1085,text/html; charset=utf-8,df092986fca53fffb12e6116f06e8a2e902b0f81153bd0abac7a6cc2a982e615
https://iclass.tku.edu.tw/api/activities,500,raw/iclass.tku.edu.tw/api/activities.html,1085,text/html; charset=utf-8,df092986fca53fffb12e6116f06e8a2e902b0f81153bd0abac7a6cc2a982e615
https://iclass.tku.edu.tw/api/activities/,404,raw/iclass.tku.edu.tw/api/activities/index.json,45,application/json,60b6b8c04b6d0fbad792e7395ee7f60dfc0718807869aa7d1fd5131c0d273e2c
https://iclass.tku.edu.tw/api/activities/classin/webcast-url,400,raw/iclass.tku.edu.tw/api/activities/classin/webcast-url.json,52,application/json,909a6b3c8f14c9e67ee2cad768fae3ae5087618c4f38d24ecd0f677d2d791eed
https://iclass.tku.edu.tw/api/activities/have-dependents,200,raw/iclass.tku.edu.tw/api/activities/have-dependents.json,25,application/json,08b9d4d3c1bc90887dbf1cc5b97a4f1ef1a06082b0ece0ecd83fc92e894c7d64
https://iclass.tku.edu.tw/api/activities/is-locked?activity_conditions=,500,raw/iclass.tku.edu.tw/api/activities/is-locked__q_046929f855.html,1085,text/html; charset=utf-8,df092986fca53fffb12e6116f06e8a2e902b0f81153bd0abac7a6cc2a982e615
https://iclass.tku.edu.tw/api/activities/resources/,404,raw/iclass.tku.edu.tw/api/activities/resources/index.json,45,application/json,60b6b8c04b6d0fbad792e7395ee7f60dfc0718807869aa7d1fd5131c0d273e2c
https://iclass.tku.edu.tw/api/activity-resort,500,raw/iclass.tku.edu.tw/api/activity-resort.html,1085,text/html; charset=utf-8,df092986fca53fffb12e6116f06e8a2e902b0f81153bd0abac7a6cc2a982e615
https://iclass.tku.edu.tw/api/activity/,404,raw/iclass.tku.edu.tw/api/activity/index.json,45,application/json,60b6b8c04b6d0fbad792e7395ee7f60dfc0718807869aa7d1fd5131c0d273e2c
https://iclass.tku.edu.tw/api/activity/cloud-classroom?start=,200,raw/iclass.tku.edu.tw/api/activity/cloud-classroom__q_3be9190883.json,24,application/json,46d6b1310acc35da022e8ce3ba897cb4a82ee3fc16bb2ab8725dddce500ed322
https://iclass.tku.edu.tw/api/ai-ppt/usage,500,raw/iclass.tku.edu.tw/api/ai-ppt/usage.html,1085,text/html; charset=utf-8,df092986fca53fffb12e6116f06e8a2e902b0f81153bd0abac7a6cc2a982e615
https://iclass.tku.edu.tw/api/ai-ppt/usage/stats,404,raw/iclass.tku.edu.tw/api/ai-ppt/usage/stats.json,45,application/json,60b6b8c04b6d0fbad792e7395ee7f60dfc0718807869aa7d1fd5131c0d273e2c
https://iclass.tku.edu.tw/api/ai-ppt/user-usage/export,500,raw/iclass.tku.edu.tw/api/ai-ppt/user-usage/export.html,1085,text/html; charset=utf-8,df092986fca53fffb12e6116f06e8a2e902b0f81153bd0abac7a6cc2a982e615
https://iclass.tku.edu.tw/api/ai-ppt/user/usage/count,404,raw/iclass.tku.edu.tw/api/ai-ppt/user/usage/count.json,45,application/json,60b6b8c04b6d0fbad792e7395ee7f60dfc0718807869aa7d1fd5131c0d273e2c
https://iclass.tku.edu.tw/api/air-credit/audits,404,raw/iclass.tku.edu.tw/api/air-credit/audits.json,45,application/json,60b6b8c04b6d0fbad792e7395ee7f60dfc0718807869aa7d1fd5131c0d273e2c
https://iclass.tku.edu.tw/api/air-credit/audits/,404,raw/iclass.tku.edu.tw/api/air-credit/audits/index.json,45,application/json,60b6b8c04b6d0fbad792e7395ee7f60dfc0718807869aa7d1fd5131c0d273e2c
https://iclass.tku.edu.tw/api/air-credit/course,404,raw/iclass.tku.edu.tw/api/air-credit/course.json,45,application/json,60b6b8c04b6d0fbad792e7395ee7f60dfc0718807869aa7d1fd5131c0d273e2c
https://iclass.tku.edu.tw/api/air-credit/course/credit-states,404,raw/iclass.tku.edu.tw/api/air-credit/course/credit-states.json,45,application/json,60b6b8c04b6d0fbad792e7395ee7f60dfc0718807869aa7d1fd5131c0d273e2c
https://iclass.tku.edu.tw/api/air-credit/course/credit-states-stats/export,500,raw/iclass.tku.edu.tw/api/air-credit/course/credit-states-stats/export.html,1085,text/html; charset=utf-8,df092986fca53fffb12e6116f06e8a2e902b0f81153bd0abac7a6cc2a982e615
https://iclass.tku.edu.tw/api/air-credit/course/usage-limit,500,raw/iclass.tku.edu.tw/api/air-credit/course/usage-limit.html,1085,text/html; charset=utf-8,df092986fca53fffb12e6116f06e8a2e902b0f81153bd0abac7a6cc2a982e615
https://iclass.tku.edu.tw/api/air-credit/courses/,404,raw/iclass.tku.edu.tw/api/air-credit/courses/index.json,45,application/json,60b6b8c04b6d0fbad792e7395ee7f60dfc0718807869aa7d1fd5131c0d273e2c
https://iclass.tku.edu.tw/api/air-credit/credit-states-stats,404,raw/iclass.tku.edu.tw/api/air-credit/credit-states-stats.json,45,application/json,60b6b8c04b6d0fbad792e7395ee7f60dfc0718807869aa7d1fd5131c0d273e2c
https://iclass.tku.edu.tw/api/air-credit/credit-states-summary,404,raw/iclass.tku.edu.tw/api/air-credit/credit-states-summary.json,45,application/json,60b6b8c04b6d0fbad792e7395ee7f60dfc0718807869aa7d1fd5131c0d273e2c
https://iclass.tku.edu.tw/api/air-credit/credits,500,raw/iclass.tku.edu.tw/api/air-credit/credits.html,1085,text/html; charset=utf-8,df092986fca53fffb12e6116f06e8a2e902b0f81153bd0abac7a6cc2a982e615
https://iclass.tku.edu.tw/api/air-credit/credits/clear-remaining-credits,500,raw/iclass.tku.edu.tw/api/air-credit/credits/clear-remaining-credits.html,1085,text/html; charset=utf-8,df092986fca53fffb12e6116f06e8a2e902b0f81153bd0abac7a6cc2a982e615
https://iclass.tku.edu.tw/api/air-credit/credits/status,500,raw/iclass.tku.edu.tw/api/air-credit/credits/status.html,1085,text/html; charset=utf-8,df092986fca53fffb12e6116f06e8a2e902b0f81153bd0abac7a6cc2a982e615
https://iclass.tku.edu.tw/api/air-credit/instructors/current-semester-courses,200,raw/iclass.tku.edu.tw/api/air-credit/instructors/current-semester-courses.json,3,application/json,ca3d163bab055381827226140568f3bef7eaac187cebd76878e0b63e9e442356
https://iclass.tku.edu.tw/api/air-credit/org/credit-state-info,403,raw/iclass.tku.edu.tw/api/air-credit/org/credit-state-info.json,75,application/json,578f1cc0086e5307ac7f19766e6c82539226c01bed9c4a4a1cacd151e9a1d212
https://iclass.tku.edu.tw/api/air-credit/resources/,404,raw/iclass.tku.edu.tw/api/air-credit/resources/index.json,45,application/json,60b6b8c04b6d0fbad792e7395ee7f60dfc0718807869aa7d1fd5131c0d273e2c
https://iclass.tku.edu.tw/api/air-credit/user,404,raw/iclass.tku.edu.tw/api/air-credit/user.json,45,application/json,60b6b8c04b6d0fbad792e7395ee7f60dfc0718807869aa7d1fd5131c0d273e2c
https://iclass.tku.edu.tw/api/air-credit/user/courses/ai-ability,200,raw/iclass.tku.edu.tw/api/air-credit/user/courses/ai-ability.json,36,application/json,cd674e6bbf0057afd18943ee089d2ba3b85298998a4b1cef852658d097b45bda
https://iclass.tku.edu.tw/api/air-credit/user/credit-states,404,raw/iclass.tku.edu.tw/api/air-credit/user/credit-states.json,45,application/json,60b6b8c04b6d0fbad792e7395ee7f60dfc0718807869aa7d1fd5131c0d273e2c
https://iclass.tku.edu.tw/api/air-credit/user/credit-states-stats/export,500,raw/iclass.tku.edu.tw/api/air-credit/user/credit-states-stats/export.html,1085,text/html; charset=utf-8,df092986fca53fffb12e6116f06e8a2e902b0f81153bd0abac7a6cc2a982e615
https://iclass.tku.edu.tw/api/air-credit/user/token,404,raw/iclass.tku.edu.tw/api/air-credit/user/token.json,45,application/json,60b6b8c04b6d0fbad792e7395ee7f60dfc0718807869aa7d1fd5131c0d273e2c
https://iclass.tku.edu.tw/api/air-credit/users/,404,raw/iclass.tku.edu.tw/api/air-credit/users/index.json,45,application/json,60b6b8c04b6d0fbad792e7395ee7f60dfc0718807869aa7d1fd5131c0d273e2c
https://iclass.tku.edu.tw/api/alert-logs/,404,raw/iclass.tku.edu.tw/api/alert-logs/index.json,45,application/json,60b6b8c04b6d0fbad792e7395ee7f60dfc0718807869aa7d1fd5131c0d273e2c
https://iclass.tku.edu.tw/api/alert/members?user_ids=,403,raw/iclass.tku.edu.tw/api/alert/members__q_1807a3f638.json,75,application/json,578f1cc0086e5307ac7f19766e6c82539226c01bed9c4a4a1cacd151e9a1d212
https://iclass.tku.edu.tw/api/alert/messages,200,raw/iclass.tku.edu.tw/api/alert/messages.json,12,application/json,25ac29823ea32c588d7536a57d86d5eca0f9a65b9f951dabc9de7e8c6560ad90
https://iclass.tku.edu.tw/api/alert/messages/read,500,raw/iclass.tku.edu.tw/api/alert/messages/read.html,1085,text/html; charset=utf-8,df092986fca53fffb12e6116f06e8a2e902b0f81153bd0abac7a6cc2a982e615
https://iclass.tku.edu.tw/api/alerts,404,raw/iclass.tku.edu.tw/api/alerts.json,45,application/json,60b6b8c04b6d0fbad792e7395ee7f60dfc0718807869aa7d1fd5131c0d273e2c
https://iclass.tku.edu.tw/api/alerts/,404,raw/iclass.tku.edu.tw/api/alerts/index.json,45,application/json,60b6b8c04b6d0fbad792e7395ee7f60dfc0718807869aa7d1fd5131c0d273e2c
https://iclass.tku.edu.tw/api/all-orgs,200,raw/iclass.tku.edu.tw/api/all-orgs.json,608,application/json,7a8dd1e19584fb72677a0b220e4f595a854582caa4a77467beb9116c9edde00c
https://iclass.tku.edu.tw/api/announcement,200,raw/iclass.tku.edu.tw/api/announcement.json,21,application/json,552fc7344605827d0a4dc75d2baf66cf7ad9b77b9e400a6cd698f2349c6e962b
https://iclass.tku.edu.tw/api/ask-questions/,404,raw/iclass.tku.edu.tw/api/ask-questions/index.json,45,application/json,60b6b8c04b6d0fbad792e7395ee7f60dfc0718807869aa7d1fd5131c0d273e2c
https://iclass.tku.edu.tw/api/audit/vtrses,403,raw/iclass.tku.edu.tw/api/audit/vtrses.json,75,application/json,578f1cc0086e5307ac7f19766e6c82539226c01bed9c4a4a1cacd151e9a1d212
https://iclass.tku.edu.tw/api/auth_code/auth_validate,403,raw/iclass.tku.edu.tw/api/auth_code/auth_validate.json,75,application/json,578f1cc0086e5307ac7f19766e6c82539226c01bed9c4a4a1cacd151e9a1d212
https://iclass.tku.edu.tw/api/auth_code/get_auth_code,500,raw/iclass.tku.edu.tw/api/auth_code/get_auth_code.html,1085,text/html; charset=utf-8,df092986fca53fffb12e6116f06e8a2e902b0f81153bd0abac7a6cc2a982e615
https://iclass.tku.edu.tw/api/auth_code/validate_auth_code,500,raw/iclass.tku.edu.tw/api/auth_code/validate_auth_code.html,1085,text/html; charset=utf-8,df092986fca53fffb12e6116f06e8a2e902b0f81153bd0abac7a6cc2a982e615
https://iclass.tku.edu.tw/api/authz/,404,raw/iclass.tku.edu.tw/api/authz/index.json,45,application/json,60b6b8c04b6d0fbad792e7395ee7f60dfc0718807869aa7d1fd5131c0d273e2c
https://iclass.tku.edu.tw/api/authz/course-permissions,403,raw/iclass.tku.edu.tw/api/authz/course-permissions.json,75,application/json,578f1cc0086e5307ac7f19766e6c82539226c01bed9c4a4a1cacd151e9a1d212
https://iclass.tku.edu.tw/api/authz/course-role/,404,raw/iclass.tku.edu.tw/api/authz/course-role/index.json,45,application/json,60b6b8c04b6d0fbad792e7395ee7f60dfc0718807869aa7d1fd5131c0d273e2c
https://iclass.tku.edu.tw/api/authz/course-roles,403,raw/iclass.tku.edu.tw/api/authz/course-roles.json,75,application/json,578f1cc0086e5307ac7f19766e6c82539226c01bed9c4a4a1cacd151e9a1d212
https://iclass.tku.edu.tw/api/authz/course-roles/,404,raw/iclass.tku.edu.tw/api/authz/course-roles/index.json,45,application/json,60b6b8c04b6d0fbad792e7395ee7f60dfc0718807869aa7d1fd5131c0d273e2c
https://iclass.tku.edu.tw/api/authz/course-roles?conditions=,403,raw/iclass.tku.edu.tw/api/authz/course-roles__q_312ea1bc9c.json,75,application/json,578f1cc0086e5307ac7f19766e6c82539226c01bed9c4a4a1cacd151e9a1d212
https://iclass.tku.edu.tw/api/authz/courses/,404,raw/iclass.tku.edu.tw/api/authz/courses/index.json,45,application/json,60b6b8c04b6d0fbad792e7395ee7f60dfc0718807869aa7d1fd5131c0d273e2c
https://iclass.tku.edu.tw/api/authz/permissions,403,raw/iclass.tku.edu.tw/api/authz/permissions.json,75,application/json,578f1cc0086e5307ac7f19766e6c82539226c01bed9c4a4a1cacd151e9a1d212
https://iclass.tku.edu.tw/api/authz/roles,403,raw/iclass.tku.edu.tw/api/authz/roles.json,75,application/json,578f1cc0086e5307ac7f19766e6c82539226c01bed9c4a4a1cacd151e9a1d212
https://iclass.tku.edu.tw/api/authz/roles/,404,raw/iclass.tku.edu.tw/api/authz/roles/index.json,45,application/json,60b6b8c04b6d0fbad792e7395ee7f60dfc0718807869aa7d1fd5131c0d273e2c
https://iclass.tku.edu.tw/api/authz/user-roles,500,raw/iclass.tku.edu.tw/api/authz/user-roles.html,1085,text/html; charset=utf-8,df092986fca53fffb12e6116f06e8a2e902b0f81153bd0abac7a6cc2a982e615
https://iclass.tku.edu.tw/api/authz/user-roles?page=,500,raw/iclass.tku.edu.tw/api/authz/user-roles__q_ee1eaef797.html,1085,text/html; charset=utf-8,df092986fca53fffb12e6116f06e8a2e902b0f81153bd0abac7a6cc2a982e615
https://iclass.tku.edu.tw/api/auto-create,500,raw/iclass.tku.edu.tw/api/auto-create.html,1085,text/html; charset=utf-8,df092986fca53fffb12e6116f06e8a2e902b0f81153bd0abac7a6cc2a982e615
https://iclass.tku.edu.tw/api/blueprint/,404,raw/iclass.tku.edu.tw/api/blueprint/index.json,45,application/json,60b6b8c04b6d0fbad792e7395ee7f60dfc0718807869aa7d1fd5131c0d273e2c
https://iclass.tku.edu.tw/api/blueprint/sub-courses/,404,raw/iclass.tku.edu.tw/api/blueprint/sub-courses/index.json,45,application/json,60b6b8c04b6d0fbad792e7395ee7f60dfc0718807869aa7d1fd5131c0d273e2c
https://iclass.tku.edu.tw/api/bulletins/,404,raw/iclass.tku.edu.tw/api/bulletins/index.json,45,application/json,60b6b8c04b6d0fbad792e7395ee7f60dfc0718807869aa7d1fd5131c0d273e2c
https://iclass.tku.edu.tw/api/bulletins/latest,200,raw/iclass.tku.edu.tw/api/bulletins/latest.json,35325,application/json,78d60f87d5cfc5337a0c9fc4f1345796bd506a15f3a814b0162887c3d30a203b
https://iclass.tku.edu.tw/api/calendar-alerts?no-intercept=true,200,raw/iclass.tku.edu.tw/api/calendar-alerts__q_ee79111d36.json,368,application/json,a3ad4d458389ee511a7553e736f856a135dd9f83c0096a782e26f294677c1943
https://iclass.tku.edu.tw/api/calendar-events,200,raw/iclass.tku.edu.tw/api/calendar-events.json,14,application/json,d6053dda260da778dcad98434c1a672afd317805d1079b735aa87943b454e6cf
https://iclass.tku.edu.tw/api/calendar-events/,404,raw/iclass.tku.edu.tw/api/calendar-events/index.json,45,application/json,60b6b8c04b6d0fbad792e7395ee7f60dfc0718807869aa7d1fd5131c0d273e2c
https://iclass.tku.edu.tw/api/calendar-events/users/,404,raw/iclass.tku.edu.tw/api/calendar-events/users/index.json,45,application/json,60b6b8c04b6d0fbad792e7395ee7f60dfc0718807869aa7d1fd5131c0d273e2c
https://iclass.tku.edu.tw/api/calendar-events?no-intercept=true,200,raw/iclass.tku.edu.tw/api/calendar-events__q_ee79111d36.json,14,application/json,d6053dda260da778dcad98434c1a672afd317805d1079b735aa87943b454e6cf
https://iclass.tku.edu.tw/api/calendar-key-events,200,raw/iclass.tku.edu.tw/api/calendar-key-events.json,22,application/json,7ac3302e15f862af7e65e0947db52044d6d658be5acb2e2a24878ae89d114e94
https://iclass.tku.edu.tw/api/calendar-meeting,200,raw/iclass.tku.edu.tw/api/calendar-meeting.json,24,application/json,753eb2111de1b9484bd88fa52cc7f70e40ead408cca9de8764cab2580ef49145
https://iclass.tku.edu.tw/api/calendar-meeting/,404,raw/iclass.tku.edu.tw/api/calendar-meeting/index.json,45,application/json,60b6b8c04b6d0fbad792e7395ee7f60dfc0718807869aa7d1fd5131c0d273e2c
https://iclass.tku.edu.tw/api/calendar-tag,500,raw/iclass.tku.edu.tw/api/calendar-tag.html,1085,text/html; charset=utf-8,df092986fca53fffb12e6116f06e8a2e902b0f81153bd0abac7a6cc2a982e615
https://iclass.tku.edu.tw/api/calendar-tag/,404,raw/iclass.tku.edu.tw/api/calendar-tag/index.json,45,application/json,60b6b8c04b6d0fbad792e7395ee7f60dfc0718807869aa7d1fd5131c0d273e2c
https://iclass.tku.edu.tw/api/calendar-teaching-weeks,500,raw/iclass.tku.edu.tw/api/calendar-teaching-weeks.html,1085,text/html; charset=utf-8,df092986fca53fffb12e6116f06e8a2e902b0f81153bd0abac7a6cc2a982e615
https://iclass.tku.edu.tw/api/calendar-timetables,404,raw/iclass.tku.edu.tw/api/calendar-timetables.json,45,application/json,60b6b8c04b6d0fbad792e7395ee7f60dfc0718807869aa7d1fd5131c0d273e2c
https://iclass.tku.edu.tw/api/calendar-timetables/,404,raw/iclass.tku.edu.tw/api/calendar-timetables/index.json,45,application/json,60b6b8c04b6d0fbad792e7395ee7f60dfc0718807869aa7d1fd5131c0d273e2c
https://iclass.tku.edu.tw/api/calendar-timetables?no-intercept=true,404,raw/iclass.tku.edu.tw/api/calendar-timetables__q_ee79111d36.json,45,application/json,60b6b8c04b6d0fbad792e7395ee7f60dfc0718807869aa7d1fd5131c0d273e2c
https://iclass.tku.edu.tw/api/calendar-timetables?start=,404,raw/iclass.tku.edu.tw/api/calendar-timetables__q_3be9190883.json,45,application/json,60b6b8c04b6d0fbad792e7395ee7f60dfc0718807869aa7d1fd5131c0d273e2c
https://iclass.tku.edu.tw/api/campus-subject-lib/classifications,200,raw/iclass.tku.edu.tw/api/campus-subject-lib/classifications.json,23,application/json,f925a98e3f728485c98fb2cd032fcce06f22483c057f09776b9490328e17ad4f
https://iclass.tku.edu.tw/api/campus-subject-lib/classifications/subject-count,200,raw/iclass.tku.edu.tw/api/campus-subject-lib/classifications/subject-count.json,8,application/json,cd7f8b4cdb05ed7e5104922e74b0af4fef51fb540891ab7fba482611bffb3014
https://iclass.tku.edu.tw/api/campus-subject-lib/combination-subjects,500,raw/iclass.tku.edu.tw/api/campus-subject-lib/combination-subjects.html,1085,text/html; charset=utf-8,df092986fca53fffb12e6116f06e8a2e902b0f81153bd0abac7a6cc2a982e615
https://iclass.tku.edu.tw/api/campus-subject-lib/combination-subjects/,404,raw/iclass.tku.edu.tw/api/campus-subject-lib/combination-subjects/index.json,45,application/json,60b6b8c04b6d0fbad792e7395ee7f60dfc0718807869aa7d1fd5131c0d273e2c
https://iclass.tku.edu.tw/api/campus-subject-lib/subject/publish,500,raw/iclass.tku.edu.tw/api/campus-subject-lib/subject/publish.html,1085,text/html; charset=utf-8,df092986fca53fffb12e6116f06e8a2e902b0f81153bd0abac7a6cc2a982e615
https://iclass.tku.edu.tw/api/campus-subject-lib/subjects,200,raw/iclass.tku.edu.tw/api/campus-subject-lib/subjects.json,78,application/json,4efee40150a3ebac4d4f322b7474cfb8f6765afcd86fa8f9ca81c0bd73786c8c
https://iclass.tku.edu.tw/api/campus-subject-lib/subjects/,404,raw/iclass.tku.edu.tw/api/campus-subject-lib/subjects/index.json,45,application/json,60b6b8c04b6d0fbad792e7395ee7f60dfc0718807869aa7d1fd5131c0d273e2c
https://iclass.tku.edu.tw/api/captcha-code,200,raw/iclass.tku.edu.tw/api/captcha-code.jpg,2701,image/jpeg,5c6a257732ea1126539aeb97e866b5d4aa1ad22b6b380db7ce7576fe37503495
https://iclass.tku.edu.tw/api/captures/,404,raw/iclass.tku.edu.tw/api/captures/index.json,45,application/json,60b6b8c04b6d0fbad792e7395ee7f60dfc0718807869aa7d1fd5131c0d273e2c
https://iclass.tku.edu.tw/api/categories/,404,raw/iclass.tku.edu.tw/api/categories/index.json,45,application/json,60b6b8c04b6d0fbad792e7395ee7f60dfc0718807869aa7d1fd5131c0d273e2c
https://iclass.tku.edu.tw/api/cc-license/groups,200,raw/iclass.tku.edu.tw/api/cc-license/groups.json,940,application/json,d24c4696d54bb67f232be06d952d66ba59491c27da18d86fc8480a4239b5f5ef
https://iclass.tku.edu.tw/api/cc-license/map,200,raw/iclass.tku.edu.tw/api/cc-license/map.json,1887,application/json,74f460fb1df83eaefdf2604d8621da02c0bba81870e62ed28a45d0bfe17cd59d
https://iclass.tku.edu.tw/api/certifications,200,raw/iclass.tku.edu.tw/api/certifications.json,22,application/json,fe1e428d865399b6c94d3794abaabf5f53417453f04b79504d939cae6697c26e
https://iclass.tku.edu.tw/api/certifications-for-management,403,raw/iclass.tku.edu.tw/api/certifications-for-management.json,75,application/json,578f1cc0086e5307ac7f19766e6c82539226c01bed9c4a4a1cacd151e9a1d212
https://iclass.tku.edu.tw/api/chatrooms/,404,raw/iclass.tku.edu.tw/api/chatrooms/index.json,45,application/json,60b6b8c04b6d0fbad792e7395ee7f60dfc0718807869aa7d1fd5131c0d273e2c
https://iclass.tku.edu.tw/api/chinamcloud/resources,400,raw/iclass.tku.edu.tw/api/chinamcloud/resources.json,64,application/json,0bd7401b3f316a94057b232a322647362a1054685634ec2ab4ad364d61a6ee01
https://iclass.tku.edu.tw/api/classes,200,raw/iclass.tku.edu.tw/api/classes.json,3297,application/json,b97111ccd7fe8953469e62703522ba637c04e4da5fa3499cdb73b13ab8015194
https://iclass.tku.edu.tw/api/classes/,404,raw/iclass.tku.edu.tw/api/classes/index.json,45,application/json,60b6b8c04b6d0fbad792e7395ee7f60dfc0718807869aa7d1fd5131c0d273e2c
https://iclass.tku.edu.tw/api/classes?org_id=,200,raw/iclass.tku.edu.tw/api/classes__q_7eb221d14c.json,3297,application/json,b97111ccd7fe8953469e62703522ba637c04e4da5fa3499cdb73b13ab8015194
https://iclass.tku.edu.tw/api/classroom-exams/,404,raw/iclass.tku.edu.tw/api/classroom-exams/index.json,45,application/json,60b6b8c04b6d0fbad792e7395ee7f60dfc0718807869aa7d1fd5131c0d273e2c
https://iclass.tku.edu.tw/api/classroom-report/plugins/,404,raw/iclass.tku.edu.tw/api/classroom-report/plugins/index.json,45,application/json,60b6b8c04b6d0fbad792e7395ee7f60dfc0718807869aa7d1fd5131c0d273e2c
https://iclass.tku.edu.tw/api/classroom/,500,raw/iclass.tku.edu.tw/api/classroom/index.html,1085,text/html; charset=utf-8,df092986fca53fffb12e6116f06e8a2e902b0f81153bd0abac7a6cc2a982e615
https://iclass.tku.edu.tw/api/classrooms/,404,raw/iclass.tku.edu.tw/api/classrooms/index.json,45,application/json,60b6b8c04b6d0fbad792e7395ee7f60dfc0718807869aa7d1fd5131c0d273e2c
https://iclass.tku.edu.tw/api/cloud-classroom/,404,raw/iclass.tku.edu.tw/api/cloud-classroom/index.json,45,application/json,60b6b8c04b6d0fbad792e7395ee7f60dfc0718807869aa7d1fd5131c0d273e2c
https://iclass.tku.edu.tw/api/cloud-classroom/live-classes/export/excel?order_by=,403,raw/iclass.tku.edu.tw/api/cloud-classroom/live-classes/export/excel__q_d70f56dff4.json,75,application/json,578f1cc0086e5307ac7f19766e6c82539226c01bed9c4a4a1cacd151e9a1d212
https://iclass.tku.edu.tw/api/combine-courses,404,raw/iclass.tku.edu.tw/api/combine-courses.json,45,application/json,60b6b8c04b6d0fbad792e7395ee7f60dfc0718807869aa7d1fd5131c0d273e2c
https://iclass.tku.edu.tw/api/combine-courses/,404,raw/iclass.tku.edu.tw/api/combine-courses/index.json,45,application/json,60b6b8c04b6d0fbad792e7395ee7f60dfc0718807869aa7d1fd5131c0d273e2c
https://iclass.tku.edu.tw/api/completion-criteria,500,raw/iclass.tku.edu.tw/api/completion-criteria.html,1085,text/html; charset=utf-8,df092986fca53fffb12e6116f06e8a2e902b0f81153bd0abac7a6cc2a982e615
https://iclass.tku.edu.tw/api/config?no-intercept=true,403,raw/iclass.tku.edu.tw/api/config__q_ee79111d36.html,14,text/html; charset=utf-8,d5ad7509d5480f07527fc1f7b760d9430a2e7fa944b184a6ff8d9318931d5eb9
https://iclass.tku.edu.tw/api/copy-third-part-resources,500,raw/iclass.tku.edu.tw/api/copy-third-part-resources.html,1085,text/html; charset=utf-8,df092986fca53fffb12e6116f06e8a2e902b0f81153bd0abac7a6cc2a982e615
https://iclass.tku.edu.tw/api/correction-books/,404,raw/iclass.tku.edu.tw/api/correction-books/index.json,45,application/json,60b6b8c04b6d0fbad792e7395ee7f60dfc0718807869aa7d1fd5131c0d273e2c
https://iclass.tku.edu.tw/api/course,500,raw/iclass.tku.edu.tw/api/course.html,1085,text/html; charset=utf-8,df092986fca53fffb12e6116f06e8a2e902b0f81153bd0abac7a6cc2a982e615
https://iclass.tku.edu.tw/api/course-bulletins,200,raw/iclass.tku.edu.tw/api/course-bulletins.json,41277,application/json,7e6e83d67fe4d40b017e4628ceb7a78b6ce851f1090d7c87167b818cdb550e81
https://iclass.tku.edu.tw/api/course-classification,500,raw/iclass.tku.edu.tw/api/course-classification.html,1085,text/html; charset=utf-8,df092986fca53fffb12e6116f06e8a2e902b0f81153bd0abac7a6cc2a982e615
https://iclass.tku.edu.tw/api/course-classifications,200,raw/iclass.tku.edu.tw/api/course-classifications.json,970,application/json,5cf2cea8d000be3f9394b4f2c40430a09d6d6bc6fe3c13bf1ec7b6e7d4f900f2
https://iclass.tku.edu.tw/api/course-classifications/,404,raw/iclass.tku.edu.tw/api/course-classifications/index.json,45,application/json,60b6b8c04b6d0fbad792e7395ee7f60dfc0718807869aa7d1fd5131c0d273e2c
https://iclass.tku.edu.tw/api/course-copy/copy,500,raw/iclass.tku.edu.tw/api/course-copy/copy.html,1085,text/html; charset=utf-8,df092986fca53fffb12e6116f06e8a2e902b0f81153bd0abac7a6cc2a982e615
https://iclass.tku.edu.tw/api/course-copy/courses,500,raw/iclass.tku.edu.tw/api/course-copy/courses.html,1085,text/html; charset=utf-8,df092986fca53fffb12e6116f06e8a2e902b0f81153bd0abac7a6cc2a982e615
https://iclass.tku.edu.tw/api/course-estimate,500,raw/iclass.tku.edu.tw/api/course-estimate.html,1085,text/html; charset=utf-8,df092986fca53fffb12e6116f06e8a2e902b0f81153bd0abac7a6cc2a982e615
https://iclass.tku.edu.tw/api/course-estimate-replies/,404,raw/iclass.tku.edu.tw/api/course-estimate-replies/index.json,45,application/json,60b6b8c04b6d0fbad792e7395ee7f60dfc0718807869aa7d1fd5131c0d273e2c
https://iclass.tku.edu.tw/api/course-estimate-reply,500,raw/iclass.tku.edu.tw/api/course-estimate-reply.html,1085,text/html; charset=utf-8,df092986fca53fffb12e6116f06e8a2e902b0f81153bd0abac7a6cc2a982e615
