endpoint,category,method_hints,source_count,source_files,sources_sample,observed_statuses
/api/topics/latest?no-intercept=true&count=,topics,GET; OBSERVED_GET,2,2,raw/ilearn.thu.edu.tw/api/topics/latest__q_a8f0b355c5.html; raw/ilearn.thu.edu.tw/static/42585.3fa356ed.js,500
/api/tpdoe-courses,tpdoe-courses,GET; OBSERVED_GET,2,2,raw/ilearn.thu.edu.tw/api/tpdoe-courses.json; raw/ilearn.thu.edu.tw/static/49592.0ad88a29.js,404
/api/tpdoe/enrollments?user_id=,tpdoe,OBSERVED_GET; UNKNOWN,2,2,raw/ilearn.thu.edu.tw/api/tpdoe/enrollments__q_caa13a136c.html; raw/ilearn.thu.edu.tw/static/49592.0ad88a29.js,500
/api/uploads/21/modified-image?thumbnail=0x272,uploads,UNKNOWN,2,2,raw/ilearn.thu.edu.tw/index.html; raw/ilearn.thu.edu.tw/index/index.html,
/api/uploads/document/,uploads,GET,2,2,raw/ilearn.thu.edu.tw/static/51708-096d42d6.js; raw/ilearn.thu.edu.tw/static/77503-ccf74164.js,
/api/uploads/embed-material/,uploads,GET; UNKNOWN,2,2,raw/ilearn.thu.edu.tw/static/72914-965f4ad4.js; raw/ilearn.thu.edu.tw/static/88788.161d6b6a.js,
/api/uploads/moodle-pkg?page=,uploads,GET,2,2,raw/ilearn.thu.edu.tw/static/41568.0adf30d4.js; raw/ilearn.thu.edu.tw/static/72914-965f4ad4.js,
/api/uploads/video/,uploads,GET; UNKNOWN,2,2,raw/ilearn.thu.edu.tw/static/44093.3708899a.js; raw/ilearn.thu.edu.tw/static/56690.f382cd2d.js,
/api/uploads/{id}/in-rich-content?created_at=2026-03-31T10{param}{param},uploads,UNKNOWN,2,2,raw/ilearn.thu.edu.tw/api/bulletins/latest.json; raw/ilearn.thu.edu.tw/api/course-bulletins.json,
"/api/uploads/{id}/modified-image?thumbnail=32x32&crop_box=25,19,181,175",uploads,UNKNOWN,2,2,raw/ilearn.thu.edu.tw/api/courses/public.json; raw/ilearn.thu.edu.tw/api/profile.json,
/api/uploads/{id}/modified-image?thumbnail=32x32';,uploads,UNKNOWN,2,2,raw/ilearn.thu.edu.tw/index.html; raw/ilearn.thu.edu.tw/index/index.html,
/api/user-completeness,user-completeness,GET; OBSERVED_GET,2,2,raw/ilearn.thu.edu.tw/api/user-completeness.json; raw/ilearn.thu.edu.tw/static/42585.3fa356ed.js,200
/api/user-index-stat/courses/info-status,user-index-stat,GET; OBSERVED_GET,2,2,raw/ilearn.thu.edu.tw/api/user-index-stat/courses/info-status.json; raw/ilearn.thu.edu.tw/static/42585.3fa356ed.js,403
/api/user-index-stat/org-summary,user-index-stat,GET; OBSERVED_GET,2,2,raw/ilearn.thu.edu.tw/api/user-index-stat/org-summary.json; raw/ilearn.thu.edu.tw/static/42585.3fa356ed.js,403
/api/user-visits,user-visits,OBSERVED_GET; UNKNOWN,2,2,raw/ilearn.thu.edu.tw/api/user-visits.json; raw/ilearn.thu.edu.tw/static/79392-680445ea.js,404
/api/user/address,user,DELETE; OBSERVED_GET,2,2,raw/ilearn.thu.edu.tw/api/user/address.html; raw/ilearn.thu.edu.tw/static/4396.fcd26037.js,500
/api/user/addresses,user,OBSERVED_GET; POST,2,2,raw/ilearn.thu.edu.tw/api/user/addresses.json; raw/ilearn.thu.edu.tw/static/4396.fcd26037.js,200
/api/user/addresses/,user,DELETE; OBSERVED_GET,2,2,raw/ilearn.thu.edu.tw/api/user/addresses/index.json; raw/ilearn.thu.edu.tw/static/4396.fcd26037.js,404
/api/user/association-code,user,OBSERVED_GET; PUT,2,2,raw/ilearn.thu.edu.tw/api/user/association-code.html; raw/ilearn.thu.edu.tw/static/72914-965f4ad4.js,500
/api/user/chat,user,OBSERVED_GET; POST,2,2,raw/ilearn.thu.edu.tw/api/user/chat.json; raw/ilearn.thu.edu.tw/static/60859-2c42871a.js,404
/api/user/check-curriculum-graduate,user,OBSERVED_GET; POST,2,2,raw/ilearn.thu.edu.tw/api/user/check-curriculum-graduate.html; raw/ilearn.thu.edu.tw/static/24262.bfbc60d3.js,500
/api/user/check-expired-password,user,GET; OBSERVED_GET,2,2,raw/ilearn.thu.edu.tw/api/user/check-expired-password.json; raw/ilearn.thu.edu.tw/static/72914-965f4ad4.js,200
/api/user/failed-courses,user,GET; OBSERVED_GET,2,2,raw/ilearn.thu.edu.tw/api/user/failed-courses.json; raw/ilearn.thu.edu.tw/static/42585.3fa356ed.js,200
/api/user/first-time-login,user,OBSERVED_GET; PUT,2,2,raw/ilearn.thu.edu.tw/api/user/first-time-login.html; raw/ilearn.thu.edu.tw/static/42585.3fa356ed.js,500
/api/user/pre-task,user,GET; OBSERVED_GET,2,2,raw/ilearn.thu.edu.tw/api/user/pre-task.json; raw/ilearn.thu.edu.tw/static/72914-965f4ad4.js,200
/api/user/profile-stat,user,GET,2,2,raw/ilearn.thu.edu.tw/static/64911.f8406418.js; raw/ilearn.thu.edu.tw/static/90179.4a3256c6.js,
/api/user/resources/,user,GET; OBSERVED_GET,2,2,raw/ilearn.thu.edu.tw/api/user/resources/index.json; raw/ilearn.thu.edu.tw/static/34908-683cb506.js,404
/api/user/upload/,user,DELETE,2,2,raw/ilearn.thu.edu.tw/static/34908-683cb506.js; raw/ilearn.thu.edu.tw/static/94795.2ff75664.js,
/api/user/uploads,user,DELETE,2,2,raw/ilearn.thu.edu.tw/static/34908-683cb506.js; raw/ilearn.thu.edu.tw/static/94795.2ff75664.js,
/api/video-quizzes/org/arrears/,video-quizzes,GET; OBSERVED_GET,2,2,raw/ilearn.thu.edu.tw/api/video-quizzes/org/arrears/index.json; raw/ilearn.thu.edu.tw/static/72914-965f4ad4.js,404
/api/video-suite/comments/,video-suite,DELETE; POST,2,1,raw/ilearn.thu.edu.tw/static/88788.161d6b6a.js,
/api/votes/,votes,GET; PUT,2,1,raw/ilearn.thu.edu.tw/static/9217.3ccc580b.js,
/api/vtrs,vtrs,OBSERVED_GET; POST,2,2,raw/ilearn.thu.edu.tw/api/vtrs.html; raw/ilearn.thu.edu.tw/static/23977.ebaa5322.js,500
/api/vtrses/application-stat,vtrses,GET; OBSERVED_GET,2,2,raw/ilearn.thu.edu.tw/api/vtrses/application-stat.json; raw/ilearn.thu.edu.tw/static/23977.ebaa5322.js,200
/api/vtrses/applications,vtrses,GET; OBSERVED_GET,2,2,raw/ilearn.thu.edu.tw/api/vtrses/applications.json; raw/ilearn.thu.edu.tw/static/23977.ebaa5322.js,200
/api/wedrive/file/,wedrive,GET; UNKNOWN,2,2,raw/ilearn.thu.edu.tw/static/34908-683cb506.js; raw/ilearn.thu.edu.tw/static/88788.161d6b6a.js,
/api/wedrive/files?page=1&page_size=1000,wedrive,GET; OBSERVED_GET,2,2,raw/ilearn.thu.edu.tw/api/wedrive/files__q_bbf650a154.html; raw/ilearn.thu.edu.tw/static/34908-683cb506.js,500
/api/wg-admin/orgs/request,wg-admin,OBSERVED_GET; POST,2,2,raw/ilearn.thu.edu.tw/api/wg-admin/orgs/request.html; raw/ilearn.thu.edu.tw/static/42585.3fa356ed.js,500
/api/wg-admin/orgs/requests,wg-admin,OBSERVED_GET; POST,2,2,raw/ilearn.thu.edu.tw/api/wg-admin/orgs/requests.json; raw/ilearn.thu.edu.tw/static/42585.3fa356ed.js,403
"https://ilearn.thu.edu.tw/api/uploads/{id}/modified-image?thumbnail=32x32&crop_box=25,19,181,175",uploads,UNKNOWN,2,2,raw/ilearn.thu.edu.tw/api/courses/public.json; raw/ilearn.thu.edu.tw/api/profile.json,
/api/,api,OBSERVED_GET,1,1,raw/ilearn.thu.edu.tw/api/index.json,404
/api/activies/classin/join-url?course_id=,activies,GET,1,1,raw/ilearn.thu.edu.tw/static/88788.161d6b6a.js,
/api/audit/vtrses,audit,GET,1,1,raw/ilearn.thu.edu.tw/static/80123.00a036be.js,
/api/blobstorage/open-client-url?parent_id=,blobstorage,GET,1,1,raw/ilearn.thu.edu.tw/static/72914-965f4ad4.js,
/api/calendar-key-events,calendar-key-events,GET,1,1,raw/ilearn.thu.edu.tw/static/97195.2faf10fc.js,
/api/calendar-tag,calendar-tag,POST,1,1,raw/ilearn.thu.edu.tw/static/97195.2faf10fc.js,
/api/calendar-teaching-weeks,calendar-teaching-weeks,GET,1,1,raw/ilearn.thu.edu.tw/static/97195.2faf10fc.js,
/api/campus-subject-lib/classifications/subject-count,campus-subject-lib,GET,1,1,raw/ilearn.thu.edu.tw/static/56488.5dafa7c7.js,
/api/captcha-code,captcha-code,OBSERVED_GET,1,1,raw/ilearn.thu.edu.tw/api/captcha-code.jpg,200
/api/classroom-report/plugins/,classroom-report,GET,1,1,raw/ilearn.thu.edu.tw/static/94266.e5ff0ac2.js,
/api/course-subject,course-subject,POST,1,1,raw/ilearn.thu.edu.tw/static/49592.0ad88a29.js,
/api/course-subject/,course-subject,PUT,1,1,raw/ilearn.thu.edu.tw/static/49592.0ad88a29.js,
/api/course-subjects,course-subjects,GET,1,1,raw/ilearn.thu.edu.tw/static/49592.0ad88a29.js,
/api/course/copy-meta-course,course,POST,1,1,raw/ilearn.thu.edu.tw/static/74300.8f215a9f.js,
/api/course/rollcalls/count/grade,course,POST,1,1,raw/ilearn.thu.edu.tw/static/18326.bedfc73f.js,
/api/courses-homework?fields=,courses-homework,GET,1,1,raw/ilearn.thu.edu.tw/static/58960.1daf8fad.js,
/api/courses/ask-questions/,courses,GET,1,1,raw/ilearn.thu.edu.tw/static/88951.3d50816c.js,
/api/courses/public/hot?limit=12,courses,OBSERVED_GET,1,1,raw/ilearn.thu.edu.tw/api/courses/public/hot__q_8413e91418.json,200
/api/courses/tpdoe/stat-students,courses,OBSERVED_GET,1,1,raw/ilearn.thu.edu.tw/api/courses/tpdoe/stat-students.json,404
/api/csp/detect?url=,csp,GET,1,1,raw/ilearn.thu.edu.tw/static/88788.161d6b6a.js,
/api/custom-knowledge-graph/disciplines,custom-knowledge-graph,GET,1,1,raw/ilearn.thu.edu.tw/static/93155.0c0ec13a.js,
/api/custom-knowledge-graph/export/,custom-knowledge-graph,POST,1,1,raw/ilearn.thu.edu.tw/static/93155.0c0ec13a.js,
/api/custom-knowledge-graph/majors,custom-knowledge-graph,GET,1,1,raw/ilearn.thu.edu.tw/static/93155.0c0ec13a.js,
/api/custom-knowledge-graph/org/department/tree,custom-knowledge-graph,GET,1,1,raw/ilearn.thu.edu.tw/static/93155.0c0ec13a.js,
/api/custom-knowledge-graph/plan-courses/,custom-knowledge-graph,GET,1,1,raw/ilearn.thu.edu.tw/static/93155.0c0ec13a.js,
/api/custom-knowledge-graph/plan/,custom-knowledge-graph,GET,1,1,raw/ilearn.thu.edu.tw/static/93155.0c0ec13a.js,
/api/custom-knowledge-graph/program/,custom-knowledge-graph,GET,1,1,raw/ilearn.thu.edu.tw/static/93155.0c0ec13a.js,
/api/custom-knowledge-graph/stat,custom-knowledge-graph,GET,1,1,raw/ilearn.thu.edu.tw/static/93155.0c0ec13a.js,
/api/custom-knowledge-graph/workspaces/,custom-knowledge-graph,GET,1,1,raw/ilearn.thu.edu.tw/static/93155.0c0ec13a.js,
/api/departments-for-user,departments-for-user,GET,1,1,raw/ilearn.thu.edu.tw/static/52010.1669d605.js,
/api/departments?for-management=true&fields=,departments,GET,1,1,raw/ilearn.thu.edu.tw/static/49592.0ad88a29.js,
/api/edu-scores/submit-course-scores,edu-scores,POST,1,1,raw/ilearn.thu.edu.tw/static/12159.7fb514eb.js,
/api/enrollments/score-book?course_id=,enrollments,GET,1,1,raw/ilearn.thu.edu.tw/static/95078.fcfc24e6.js,
/api/examinee-actions?exam_id=,examinee-actions,GET,1,1,raw/ilearn.thu.edu.tw/static/71999.889e7289.js,
/api/feature-toggles,feature-toggles,GET,1,1,raw/ilearn.thu.edu.tw/static/31786.62752df3.js,
/api/forum/topics/,forum,GET,1,1,raw/ilearn.thu.edu.tw/static/50759.ba0ade2f.js,
/api/free-try,free-try,POST,1,1,raw/ilearn.thu.edu.tw/static/58977.6c2f35bd.js,
/api/h5-courseware/upload/,h5-courseware,PUT,1,1,raw/ilearn.thu.edu.tw/static/83735-784775ae.js,
/api/iactivity/activities?start_date=,iactivity,GET,1,1,raw/ilearn.thu.edu.tw/static/58960.1daf8fad.js,
/api/inter-score-submissions/,inter-score-submissions,GET,1,1,raw/ilearn.thu.edu.tw/static/88788.161d6b6a.js,
/api/inter-scores/,inter-scores,PUT,1,1,raw/ilearn.thu.edu.tw/static/88788.161d6b6a.js,
/api/lessons/,lessons,GET,1,1,raw/ilearn.thu.edu.tw/static/88788.161d6b6a.js,
/api/lessons_management/,lessons_management,GET,1,1,raw/ilearn.thu.edu.tw/static/8751.50229f20.js,
/api/lessons_search/upload-schedule/,lessons_search,POST,1,1,raw/ilearn.thu.edu.tw/static/32419.cdd214b3.js,
/api/login,login,POST,1,1,raw/ilearn.thu.edu.tw/static/93341.d3187e73.js,
/api/login/check-user-org,login,POST,1,1,raw/ilearn.thu.edu.tw/static/96966.ce16085e.js,
/api/login/info-update,login,DELETE,1,1,raw/ilearn.thu.edu.tw/static/50674.577c5280.js,
/api/makeup-exams/,makeup-exams,PATCH,1,1,raw/ilearn.thu.edu.tw/static/56488.5dafa7c7.js,
/api/manage/vtrses,manage,GET,1,1,raw/ilearn.thu.edu.tw/static/80123.00a036be.js,
/api/media-captions/template?lang=,media-captions,UNKNOWN,1,1,raw/ilearn.thu.edu.tw/static/88788.161d6b6a.js,
/api/media/media-caption-tasks/progress,media,GET,1,1,raw/ilearn.thu.edu.tw/static/88788.161d6b6a.js,
/api/media/media-caption-tasks/progress?media_ids=,media,GET,1,1,raw/ilearn.thu.edu.tw/static/8751.50229f20.js,
/api/my-courses?page=1&page_size=50,my-courses,OBSERVED_GET,1,1,raw/ilearn.thu.edu.tw/api/my-courses__q_5f62ca3338.json,200
/api/my-curriculum-semesters,my-curriculum-semesters,OBSERVED_GET,1,1,raw/ilearn.thu.edu.tw/api/my-curriculum-semesters.json,404
/api/notebooks/create,notebooks,POST,1,1,raw/ilearn.thu.edu.tw/static/74447.a214c8b5.js,
"/api/org-bulletin/bulletins?conditions=%7B%22unread%22{param},%22show_on_popup%22{param}%7D&page=1&page_size=100",org-bulletin,OBSERVED_GET,1,1,raw/ilearn.thu.edu.tw/api/org-bulletin/bulletins__q_11216e1707.json,200
/api/orgs,orgs,OBSERVED_GET,1,1,raw/ilearn.thu.edu.tw/api/orgs.json,200
/api/orgs/1/lang-settings,orgs,OBSERVED_GET,1,1,raw/ilearn.thu.edu.tw/api/orgs/1/lang-settings.json,200
/api/orgs/1/online-users?group_by=role,orgs,OBSERVED_GET,1,1,raw/ilearn.thu.edu.tw/api/orgs/1/online-users__q_50057dd250.json,200
/api/portal-classifications,portal-classifications,OBSERVED_GET,1,1,raw/ilearn.thu.edu.tw/api/portal-classifications.json,200
/api/profile,profile,OBSERVED_GET,1,1,raw/ilearn.thu.edu.tw/api/profile.json,200
/api/resource-file,resource-file,POST,1,1,raw/ilearn.thu.edu.tw/static/72592.28fdf93c.js,
/api/resource-file/batch-delete,resource-file,DELETE,1,1,raw/ilearn.thu.edu.tw/static/72592.28fdf93c.js,
/api/room-locations,room-locations,GET,1,1,raw/ilearn.thu.edu.tw/static/8751.50229f20.js,
/api/shared-resources/admin/to-other-orgs,shared-resources,POST,1,1,raw/ilearn.thu.edu.tw/static/3738-63068e80.js,
/api/shared-resources/comments/,shared-resources,DELETE,1,1,raw/ilearn.thu.edu.tw/static/72525.f719bf4f.js,
/api/shared-resources/my-follower,shared-resources,GET,1,1,raw/ilearn.thu.edu.tw/static/70536.a9427994.js,
/api/shared-resources/my-track-user,shared-resources,GET,1,1,raw/ilearn.thu.edu.tw/static/70536.a9427994.js,
/api/shared-resources/personal-recommendations,shared-resources,GET,1,1,raw/ilearn.thu.edu.tw/static/30801-25982468.js,
/api/signup/info-update,signup,DELETE,1,1,raw/ilearn.thu.edu.tw/static/50674.577c5280.js,
/api/slides/published?fields=,slides,GET,1,1,raw/ilearn.thu.edu.tw/static/8751.50229f20.js,
/api/source-department-code-for-user,source-department-code-for-user,GET,1,1,raw/ilearn.thu.edu.tw/static/52010.1669d605.js,
/api/stat/bulletins/,stat,GET,1,1,raw/ilearn.thu.edu.tw/static/8870.8a2f9339.js,
/api/stat/h5_courseware/,stat,GET,1,1,raw/ilearn.thu.edu.tw/static/8870.8a2f9339.js,
/api/stat/lesson/rollcall,stat,GET,1,1,raw/ilearn.thu.edu.tw/static/60004.a0b49431.js,
/api/stat/materials/,stat,GET,1,1,raw/ilearn.thu.edu.tw/static/8870.8a2f9339.js,
/api/stat/scorm/,stat,GET,1,1,raw/ilearn.thu.edu.tw/static/8870.8a2f9339.js,
/api/stat/student/rollcall,stat,GET,1,1,raw/ilearn.thu.edu.tw/static/60004.a0b49431.js,
/api/stat/teacher/rollcall,stat,GET,1,1,raw/ilearn.thu.edu.tw/static/60004.a0b49431.js,
/api/stat/videos/,stat,GET,1,1,raw/ilearn.thu.edu.tw/static/8870.8a2f9339.js,
/api/stat/vtrs/enable-status,stat,PUT,1,1,raw/ilearn.thu.edu.tw/static/80123.00a036be.js,
/api/stat/vtrses/activities,stat,GET,1,1,raw/ilearn.thu.edu.tw/static/80123.00a036be.js,
/api/stat/vtrses/count-info,stat,PUT,1,1,raw/ilearn.thu.edu.tw/static/80123.00a036be.js,
/api/stat/vtrses/data,stat,GET,1,1,raw/ilearn.thu.edu.tw/static/80123.00a036be.js,
/api/stat/vtrses/resources,stat,GET,1,1,raw/ilearn.thu.edu.tw/static/80123.00a036be.js,
/api/stat/vtrses/teaching-count-info,stat,GET,1,1,raw/ilearn.thu.edu.tw/static/80123.00a036be.js,
/api/stat/weblinks/,stat,GET,1,1,raw/ilearn.thu.edu.tw/static/8870.8a2f9339.js,
/api/subject-group/,subject-group,DELETE,1,1,raw/ilearn.thu.edu.tw/static/77887.e982b363.js,
/api/subject-libs/check-wmqti,subject-libs,POST,1,1,raw/ilearn.thu.edu.tw/static/50559.79503daf.js,
/api/subject-libs/random,subject-libs,POST,1,1,raw/ilearn.thu.edu.tw/static/56488.5dafa7c7.js,
/api/subject-libs/upload-wmqti,subject-libs,POST,1,1,raw/ilearn.thu.edu.tw/static/50559.79503daf.js,
/api/subject-libs/upload-wmqti-enterprise,subject-libs,POST,1,1,raw/ilearn.thu.edu.tw/static/50559.79503daf.js,
/api/subject-libs?lib_type=,subject-libs,POST,1,1,raw/ilearn.thu.edu.tw/static/63756-b6ed5817.js,
/api/subject-libs?lib_type=folder,subject-libs,POST,1,1,raw/ilearn.thu.edu.tw/static/50559.79503daf.js,
/api/subject-libs?lib_type=folder&referrer_type=resource_group&referrer_id=,subject-libs,POST,1,1,raw/ilearn.thu.edu.tw/static/63756-b6ed5817.js,
/api/submission/,submission,POST,1,1,raw/ilearn.thu.edu.tw/static/88788.161d6b6a.js,
/api/submission/recommend,submission,PUT,1,1,raw/ilearn.thu.edu.tw/static/88788.161d6b6a.js,
/api/text-optimization,text-optimization,UNKNOWN,1,1,raw/ilearn.thu.edu.tw/static/97620.c8167195.js,
/api/timetables/,timetables,GET,1,1,raw/ilearn.thu.edu.tw/static/94266.e5ff0ac2.js,
/api/todos,todos,GET,1,1,raw/ilearn.thu.edu.tw/static/99038.bc3a4ccc.js,
/api/toggle-opened-orgs?toggle=share_public_course_to_other_orgs,toggle-opened-orgs,GET,1,1,raw/ilearn.thu.edu.tw/static/49592.0ad88a29.js,
/api/topics,topics,POST,1,1,raw/ilearn.thu.edu.tw/static/50759.ba0ade2f.js,
/api/tpdoe/courses/,tpdoe,UNKNOWN,1,1,raw/ilearn.thu.edu.tw/static/49592.0ad88a29.js,
/api/tpdoe/courses?user_id=,tpdoe,UNKNOWN,1,1,raw/ilearn.thu.edu.tw/static/49592.0ad88a29.js,
/api/tpdoe/week-sections?user_id=,tpdoe,UNKNOWN,1,1,raw/ilearn.thu.edu.tw/static/49592.0ad88a29.js,
"/api/uploads/24/modified-image?thumbnail=32x32&crop_box=16,0,501,485",uploads,UNKNOWN,1,1,raw/ilearn.thu.edu.tw/api/courses/public.json,
/api/uploads/reference/document/,uploads,GET,1,1,raw/ilearn.thu.edu.tw/static/72914-965f4ad4.js,
/api/uploads/scorm/,uploads,UNKNOWN,1,1,raw/ilearn.thu.edu.tw/static/72914-965f4ad4.js,
/api/uploads/screen-shot,uploads,POST,1,1,raw/ilearn.thu.edu.tw/static/72914-965f4ad4.js,
/api/uploads/screen-shot/share-to,uploads,POST,1,1,raw/ilearn.thu.edu.tw/static/72914-965f4ad4.js,
"/api/uploads/{id}/modified-image?thumbnail=200x200&crop_box=25,19,181,175",uploads,UNKNOWN,1,1,raw/ilearn.thu.edu.tw/api/profile.json,
"/api/uploads/{id}/modified-image?thumbnail=32x32&crop_box=0,0,998,998",uploads,UNKNOWN,1,1,raw/ilearn.thu.edu.tw/api/courses/public.json,
"/api/uploads/{id}/modified-image?thumbnail=32x32&crop_box=161,119,635,593",uploads,UNKNOWN,1,1,raw/ilearn.thu.edu.tw/api/courses/public.json,
"/api/uploads/{id}/modified-image?thumbnail=32x32&crop_box=59,59,537,537",uploads,UNKNOWN,1,1,raw/ilearn.thu.edu.tw/api/course-estimates/81288.json,
"/api/uploads/{id}/modified-image?thumbnail=32x32&crop_box=890,575,2234,1919",uploads,UNKNOWN,1,1,raw/ilearn.thu.edu.tw/api/courses/public.json,
/api/uploads?uploadIds=,uploads,POST,1,1,raw/ilearn.thu.edu.tw/static/19832.b33b43a5.js,
/api/urp/courses,urp,UNKNOWN,1,1,raw/ilearn.thu.edu.tw/static/49592.0ad88a29.js,
/api/user,user,OBSERVED_GET,1,1,raw/ilearn.thu.edu.tw/api/user.json,403
/api/user/classrooms?start_date=,user,GET,1,1,raw/ilearn.thu.edu.tw/static/58960.1daf8fad.js,
/api/user/courses/activities,user,GET,1,1,raw/ilearn.thu.edu.tw/static/9727.544f163b.js,
/api/user/department,user,PUT,1,1,raw/ilearn.thu.edu.tw/static/52010.1669d605.js,
/api/user/lesson-resources/progress?no-intercept=true,user,GET,1,1,raw/ilearn.thu.edu.tw/static/72592.28fdf93c.js,
/api/user/name,user,PUT,1,1,raw/ilearn.thu.edu.tw/static/96594.0de9518d.js,
/api/user/nickname,user,PUT,1,1,raw/ilearn.thu.edu.tw/static/96594.0de9518d.js,
/api/user/persona/upload/,user,DELETE,1,1,raw/ilearn.thu.edu.tw/static/96594.0de9518d.js,
/api/user/portfolio_url,user,POST,1,1,raw/ilearn.thu.edu.tw/static/96594.0de9518d.js,
"/api/user/resources?conditions=%7B%22keyword%22:%22%22,%22includeSlides%22{param},%22limitTypes%22:%5B%22file%22,%22video%22,%22document%22,%22image%22,%22audio%22,%22scorm%22,%22evercam%22,%22swf%22,%22wmpkg%22,%22link%22%5D,%22fileType%22:%22all%22,%22parentId%22{param},%22sourceType%22:%22MyResourcesFile%22,%22no-intercept%22{param}%7D&page=1&page_size=20",user,OBSERVED_GET,1,1,raw/ilearn.thu.edu.tw/api/user/resources__q_420c8f699e.json,200
"/api/user/resources?conditions=%7B%22keyword%22:%22%22,%22includeSlides%22{param},%22limitTypes%22:%5B%22folder%22%5D,%22fileType%22:%22all%22,%22parentId%22{param},%22sourceType%22:%22MyResourcesFolder%22,%22no-intercept%22{param}%7D&page=1&page_size=20",user,OBSERVED_GET,1,1,raw/ilearn.thu.edu.tw/api/user/resources__q_e7fa3edbca.json,200
/api/user/role,user,PUT,1,1,raw/ilearn.thu.edu.tw/static/96594.0de9518d.js,
/api/user/user-school-photo,user,UNKNOWN,1,1,raw/ilearn.thu.edu.tw/static/96594.0de9518d.js,
/api/users?for_management=true&page=1&page_size=2000,users,POST,1,1,raw/ilearn.thu.edu.tw/static/49592.0ad88a29.js,
/api/v1,v1,UNKNOWN,1,1,raw/ilearn.thu.edu.tw/static/80575.32ea74f5.js,
/api/video-suites/,video-suites,POST,1,1,raw/ilearn.thu.edu.tw/static/88788.161d6b6a.js,
/api/zip-status/COURSE_STAT_EXPORT:,zip-status,GET,1,1,raw/ilearn.thu.edu.tw/static/68805.a47db79c.js,
/api/zip-status/homework-zip/,zip-status,GET,1,1,raw/ilearn.thu.edu.tw/static/88788.161d6b6a.js,
"https://ilearn.thu.edu.tw/api/uploads/24/modified-image?thumbnail=32x32&crop_box=16,0,501,485",uploads,UNKNOWN,1,1,raw/ilearn.thu.edu.tw/api/courses/public.json,
"https://ilearn.thu.edu.tw/api/uploads/{id}/modified-image?thumbnail=200x200&crop_box=25,19,181,175",uploads,UNKNOWN,1,1,raw/ilearn.thu.edu.tw/api/profile.json,
"https://ilearn.thu.edu.tw/api/uploads/{id}/modified-image?thumbnail=32x32&crop_box=0,0,998,998",uploads,UNKNOWN,1,1,raw/ilearn.thu.edu.tw/api/courses/public.json,
"https://ilearn.thu.edu.tw/api/uploads/{id}/modified-image?thumbnail=32x32&crop_box=161,119,635,593",uploads,UNKNOWN,1,1,raw/ilearn.thu.edu.tw/api/courses/public.json,
"https://ilearn.thu.edu.tw/api/uploads/{id}/modified-image?thumbnail=32x32&crop_box=59,59,537,537",uploads,UNKNOWN,1,1,raw/ilearn.thu.edu.tw/api/course-estimates/81288.json,
"https://ilearn.thu.edu.tw/api/uploads/{id}/modified-image?thumbnail=32x32&crop_box=890,575,2234,1919",uploads,UNKNOWN,1,1,raw/ilearn.thu.edu.tw/api/courses/public.json,
